Stock Symbol,Date,Stock Price
603833,2024-09-30,62.5
603833,2024-06-30,50.55
603833,2024-03-31,60.29
603833,2023-12-31,65.7
603833,2023-09-30,90.5
603833,2023-06-30,88.79
603833,2023-03-31,111.94
603833,2022-12-31,112.63
603833,2022-09-30,105.29
603833,2022-06-30,137.72
603833,2022-03-31,106.94
603833,2021-12-31,134.82
603833,2021-09-30,119.62
603833,2021-06-30,129.75
603833,2021-03-31,142.94
603833,2020-12-31,121.98
603833,2020-09-30,97.74
603833,2020-06-30,74.22
603833,2020-03-31,60.56
603833,2019-12-31,74.92
