Stock Symbol,Date,Stock Price
600982,2024-09-30,3.91
600982,2024-06-30,3.57
600982,2024-03-31,3.7244
600982,2023-12-31,3.9463
600982,2023-09-30,4.12
600982,2023-06-30,4.5252
600982,2023-03-31,3.9077
600982,2022-12-31,4.0012
600982,2022-09-30,4.1788
600982,2022-06-30,5.3006
600982,2022-03-31,5.1692
600982,2021-12-31,4.2533
600982,2021-09-30,4.2714
600982,2021-06-30,3.1378
600982,2021-03-31,3.2889
600982,2020-12-31,3.2715
600982,2020-09-30,2.5038
600982,2020-06-30,2.3206
600982,2020-03-31,2.292
600982,2019-12-31,2.5925
