Stock Symbol,Date,Stock Price
600993,2024-09-30,27.28
600993,2024-06-30,26.28
600993,2024-03-31,21.87
600993,2023-12-31,23.82
600993,2023-09-30,22.71
600993,2023-06-30,27.03
600993,2023-03-31,26.44
600993,2022-12-31,21.97
600993,2022-09-30,19.91
600993,2022-06-30,22.29
600993,2022-03-31,21.83
600993,2021-12-31,27.52
600993,2021-09-30,24.45
600993,2021-06-30,27.34
600993,2021-03-31,17.6
600993,2020-12-31,19.07
600993,2020-09-30,19.82
600993,2020-06-30,22.71
600993,2020-03-31,14.04
600993,2019-12-31,16.38
