Stock Symbol,Date,Stock Price
PGD,2024-09-30,31.85
PGD,2024-06-30,33.5
PGD,2024-03-31,36.23
PGD,2023-12-31,36.32
PGD,2023-09-30,36.71
PGD,2023-06-30,36.08
PGD,2023-03-31,25.84
PGD,2022-12-31,20.63
PGD,2022-09-30,24.48
PGD,2022-06-30,24.07
PGD,2022-03-31,24.78
PGD,2021-12-31,24.97
PGD,2021-09-30,32.15
PGD,2021-06-30,20.4
PGD,2021-03-31,21.45
PGD,2020-12-31,19.91
PGD,2020-09-30,18.78
PGD,2020-06-30,18.37
PGD,2020-03-31,15.15
PGD,2019-12-31,33.97
