Stock Symbol,Date,Stock Price
300476,2024-09-30,39.7
300476,2024-06-30,32.26
300476,2024-03-31,24.07
300476,2023-12-31,18.34
300476,2023-09-30,22.23
300476,2023-06-30,23.97
300476,2023-03-31,17.59
300476,2022-12-31,12.73
300476,2022-09-30,13.16
300476,2022-06-30,17.83
300476,2022-03-31,22.45
300476,2021-12-31,29.38
300476,2021-09-30,27.59
300476,2021-06-30,21.22
300476,2021-03-31,22.59
300476,2020-12-31,20.77
300476,2020-09-30,19.59
300476,2020-06-30,22.99
300476,2020-03-31,17.12
300476,2019-12-31,15.59
