Stock Symbol,Date,Stock Price
300483,2024-09-30,8.72
300483,2024-06-30,7.23
300483,2024-03-31,8.9
300483,2023-12-31,11.87
300483,2023-09-30,13.75
300483,2023-06-30,12.35
300483,2023-03-31,12.8
300483,2022-12-31,12.77
300483,2022-09-30,14.0
300483,2022-06-30,14.0
300483,2022-03-31,14.36
300483,2021-12-31,17.28
300483,2021-09-30,26.33
300483,2021-06-30,14.42
300483,2021-03-31,17.3
300483,2020-12-31,21.38
300483,2020-09-30,19.98
300483,2020-06-30,16.71
300483,2020-03-31,17.91
300483,2019-12-31,21.52
