Stock Symbol,Date,Stock Price
002508,2024-09-30,23.18
002508,2024-06-30,21.5
002508,2024-03-31,22.81
002508,2023-12-31,20.28
002508,2023-09-30,25.1
002508,2023-06-30,23.55
002508,2023-03-31,25.87
002508,2022-12-31,25.33
002508,2022-09-30,20.92
002508,2022-06-30,32.87
002508,2022-03-31,26.17
002508,2021-12-31,32.3
002508,2021-09-30,30.31
002508,2021-06-30,41.69
002508,2021-03-31,32.37
002508,2020-12-31,36.15
002508,2020-09-30,28.96
002508,2020-06-30,27.58
002508,2020-03-31,24.79
002508,2019-12-31,29.53
