Stock Symbol,Date,Stock Price
002386,2024-09-30,4.58
002386,2024-06-30,3.82
002386,2024-03-31,4.4075
002386,2023-12-31,5.0539
002386,2023-09-30,5.4848
002386,2023-06-30,6.1669
002386,2023-03-31,6.8833
002386,2022-12-31,6.5445
002386,2022-09-30,7.2512
002386,2022-06-30,7.9539
002386,2022-03-31,7.5642
002386,2021-12-31,9.1882
002386,2021-09-30,10.0254
002386,2021-06-30,7.4343
002386,2021-03-31,4.2079
002386,2020-12-31,4.2657
002386,2020-09-30,3.8759
002386,2020-06-30,3.5223
002386,2020-03-31,3.7447
002386,2019-12-31,4.1807
