Stock Symbol,Date,Stock Price
300026,2024-09-30,4.07
300026,2024-06-30,3.05
300026,2024-03-31,3.8785
300026,2023-12-31,4.2058
300026,2023-09-30,4.553
300026,2023-06-30,5.3763
300026,2023-03-31,5.891
300026,2022-12-31,5.6048
300026,2022-09-30,5.1904
300026,2022-06-30,7.5981
300026,2022-03-31,7.7806
300026,2021-12-31,7.6728
300026,2021-09-30,4.2039
300026,2021-06-30,4.1647
300026,2021-03-31,3.9901
300026,2020-12-31,4.4464
300026,2020-09-30,5.2813
300026,2020-06-30,5.359
300026,2020-03-31,4.7293
300026,2019-12-31,3.374
