Stock Symbol,Date,Stock Price
FIT,2024-09-30,4.41
FIT,2024-06-30,4.46
FIT,2024-03-31,4.93
FIT,2023-12-31,4.49
FIT,2023-09-30,5.1
FIT,2023-06-30,5.52
FIT,2023-03-31,3.99
FIT,2022-12-31,3.55
FIT,2022-09-30,5.64
FIT,2022-06-30,6.4
FIT,2022-03-31,12.11
FIT,2021-12-31,15.2
FIT,2021-09-30,11.69
FIT,2021-06-30,14.69
FIT,2021-03-31,10.03
FIT,2020-12-31,14.19
FIT,2020-09-30,8.15
FIT,2020-06-30,8.27
FIT,2020-03-31,4.51
FIT,2019-12-31,9.33
