Stock Symbol,Date,Stock Price
VCF,2024-09-30,211.1
VCF,2024-06-30,203.12
VCF,2024-03-31,218.21
VCF,2023-12-31,172.02
VCF,2023-09-30,169.57
VCF,2023-06-30,178.66
VCF,2023-03-31,199.02
VCF,2022-12-31,202.75
VCF,2022-09-30,211.93
VCF,2022-06-30,215.94
VCF,2022-03-31,210.57
VCF,2021-12-31,213.12
VCF,2021-09-30,208.51
VCF,2021-06-30,199.61
VCF,2021-03-31,206.18
VCF,2020-12-31,187.97
VCF,2020-09-30,155.28
VCF,2020-06-30,158.41
VCF,2020-03-31,150.19
VCF,2019-12-31,133.01
