Stock Symbol,Date,Stock Price
603218,2024-09-30,12.6
603218,2024-06-30,9.98
603218,2024-03-31,11.47
603218,2023-12-31,12.03
603218,2023-09-30,15.44
603218,2023-06-30,18.46
603218,2023-03-31,21.4
603218,2022-12-31,19.53
603218,2022-09-30,20.21
603218,2022-06-30,24.2
603218,2022-03-31,19.72
603218,2021-12-31,31.39
603218,2021-09-30,32.96
603218,2021-06-30,25.51
603218,2021-03-31,32.37
603218,2020-12-31,28.49
603218,2020-09-30,21.35
603218,2020-06-30,17.24
603218,2020-03-31,11.56
603218,2019-12-31,13.79
