Stock Symbol,Date,Stock Price
603590,2024-09-30,24.8
603590,2024-06-30,25.23
603590,2024-03-31,30.92
603590,2023-12-31,37.62
603590,2023-09-30,36.45
603590,2023-06-30,32.6
603590,2023-03-31,32.76
603590,2022-12-31,24.49
603590,2022-09-30,22.71
603590,2022-06-30,26.3
603590,2022-03-31,28.94
603590,2021-12-31,31.56
603590,2021-09-30,31.78
603590,2021-06-30,35.83
603590,2021-03-31,33.24
603590,2020-12-31,35.58
603590,2020-09-30,38.39
603590,2020-06-30,37.29
603590,2020-03-31,35.54
603590,2019-12-31,33.13
