Stock Symbol,Date,Stock Price
000860,2024-09-30,20.06
000860,2024-06-30,16.74
000860,2024-03-31,17.78
000860,2023-12-31,21.29
000860,2023-09-30,23.14
000860,2023-06-30,33.69
000860,2023-03-31,35.5
000860,2022-12-31,29.82
000860,2022-09-30,19.91
000860,2022-06-30,26.82
000860,2022-03-31,23.34
000860,2021-12-31,38.14
000860,2021-09-30,35.3
000860,2021-06-30,42.14
000860,2021-03-31,46.78
000860,2020-12-31,72.31
000860,2020-09-30,59.94
000860,2020-06-30,56.78
000860,2020-03-31,61.02
000860,2019-12-31,52.37
