Stock Symbol,Date,Stock Price
300053,2024-09-30,12.26
300053,2024-06-30,9.11
300053,2024-03-31,12.64
300053,2023-12-31,12.23
300053,2023-09-30,11.75
300053,2023-06-30,13.61
300053,2023-03-31,10.44
300053,2022-12-31,6.99
300053,2022-09-30,7.67
300053,2022-06-30,8.33
300053,2022-03-31,8.92
300053,2021-12-31,10.17
300053,2021-09-30,9.2
300053,2021-06-30,9.29
300053,2021-03-31,8.96
300053,2020-12-31,9.04
300053,2020-09-30,11.13
300053,2020-06-30,10.86
300053,2020-03-31,10.24
300053,2019-12-31,12.42
