Stock Symbol,Date,Stock Price
601003,2024-09-30,3.18
601003,2024-06-30,2.53
601003,2024-03-31,2.85
601003,2023-12-31,3.17
601003,2023-09-30,3.69
601003,2023-06-30,4.04
601003,2023-03-31,4.2
601003,2022-12-31,3.74
601003,2022-09-30,3.38
601003,2022-06-30,4.05
601003,2022-03-31,4.7982
601003,2021-12-31,5.0093
601003,2021-09-30,6.1608
601003,2021-06-30,5.6618
601003,2021-03-31,5.9452
601003,2020-12-31,4.7764
601003,2020-09-30,4.1782
601003,2020-06-30,4.0769
601003,2020-03-31,4.1261
601003,2019-12-31,4.748
