Stock Symbol,Date,Stock Price
000651,2024-09-30,47.94
000651,2024-06-30,36.99
000651,2024-03-31,37.07
000651,2023-12-31,30.34
000651,2023-09-30,34.23
000651,2023-06-30,33.52
000651,2023-03-31,33.74
000651,2022-12-31,28.86
000651,2022-09-30,28.96
000651,2022-06-30,28.24
000651,2022-03-31,26.23
000651,2021-12-31,30.07
000651,2021-09-30,31.47
000651,2021-06-30,39.56
000651,2021-03-31,47.61
000651,2020-12-31,47.03
000651,2020-09-30,39.83
000651,2020-06-30,42.3
000651,2020-03-31,38.39
000651,2019-12-31,48.08
