Stock Symbol,Date,Stock Price
300003,2024-09-30,13.17
300003,2024-06-30,14.61
300003,2024-03-31,13.28
300003,2023-12-31,15.57
300003,2023-09-30,15.83
300003,2023-06-30,21.79
300003,2023-03-31,22.0
300003,2022-12-31,21.81
300003,2022-09-30,20.06
300003,2022-06-30,17.63
300003,2022-03-31,18.86
300003,2021-12-31,21.16
300003,2021-09-30,25.09
300003,2021-06-30,30.04
300003,2021-03-31,27.21
300003,2020-12-31,25.23
300003,2020-09-30,31.27
300003,2020-06-30,33.91
300003,2020-03-31,33.42
300003,2019-12-31,30.54
