Stock Symbol,Date,Stock Price
603716,2024-09-30,7.1
603716,2024-06-30,5.68
603716,2024-03-31,8.07
603716,2023-12-31,11.09
603716,2023-09-30,11.35
603716,2023-06-30,9.43
603716,2023-03-31,10.27
603716,2022-12-31,11.04
603716,2022-09-30,10.05
603716,2022-06-30,13.25
603716,2022-03-31,15.26
603716,2021-12-31,14.39
603716,2021-09-30,11.35
603716,2021-06-30,14.52
603716,2021-03-31,14.33
603716,2020-12-31,16.47
603716,2020-09-30,15.28
603716,2020-06-30,14.56
603716,2020-03-31,15.25
603716,2019-12-31,16.8
