Stock Symbol,Date,Stock Price
688022,2024-09-30,11.73
688022,2024-06-30,13.71
688022,2024-03-31,15.93
688022,2023-12-31,21.94
688022,2023-09-30,28.07
688022,2023-06-30,36.13
688022,2023-03-31,42.83
688022,2022-12-31,34.43
688022,2022-09-30,41.26
688022,2022-06-30,41.82
688022,2022-03-31,32.42
688022,2021-12-31,46.3
688022,2021-09-30,24.32
688022,2021-06-30,28.54
688022,2021-03-31,19.34
688022,2020-12-31,23.52
688022,2020-09-30,28.15
688022,2020-06-30,29.64
688022,2020-03-31,28.87
688022,2019-12-31,30.93
