Stock Symbol,Date,Stock Price
300360,2024-09-30,16.49
300360,2024-06-30,16.8
300360,2024-03-31,15.91
300360,2023-12-31,13.08
300360,2023-09-30,14.64
300360,2023-06-30,17.12
300360,2023-03-31,14.45
300360,2022-12-31,13.77
300360,2022-09-30,11.42
300360,2022-06-30,12.62
300360,2022-03-31,8.18
300360,2021-12-31,11.49
300360,2021-09-30,7.75
300360,2021-06-30,7.45
300360,2021-03-31,7.97
300360,2020-12-31,8.13
300360,2020-09-30,8.79
300360,2020-06-30,8.86
300360,2020-03-31,7.82
300360,2019-12-31,8.72
