Stock Symbol,Date,Stock Price
300601,2024-09-30,19.57
300601,2024-06-30,15.61
300601,2024-03-31,21.64
300601,2023-12-31,26.84
300601,2023-09-30,28.76
300601,2023-06-30,24.94
300601,2023-03-31,31.09
300601,2022-12-31,30.98
300601,2022-09-30,29.78
300601,2022-06-30,44.39
300601,2022-03-31,56.0
300601,2021-12-31,59.18
300601,2021-09-30,66.14
300601,2021-06-30,89.24
300601,2021-03-31,82.04
300601,2020-12-31,104.51
300601,2020-09-30,108.87
300601,2020-06-30,96.94
300601,2020-03-31,68.47
300601,2019-12-31,52.5
