Stock Symbol,Date,Stock Price
600977,2024-09-30,12.06
600977,2024-06-30,10.65
600977,2024-03-31,12.06
600977,2023-12-31,12.12
600977,2023-09-30,13.94
600977,2023-06-30,13.91
600977,2023-03-31,13.88
600977,2022-12-31,13.47
600977,2022-09-30,9.83
600977,2022-06-30,11.35
600977,2022-03-31,11.11
600977,2021-12-31,12.64
600977,2021-09-30,13.31
600977,2021-06-30,12.36
600977,2021-03-31,13.98
600977,2020-12-31,12.29
600977,2020-09-30,13.9
600977,2020-06-30,12.67
600977,2020-03-31,11.38
600977,2019-12-31,14.68
