Stock Symbol,Date,Stock Price
600827,2024-09-30,9.58
600827,2024-06-30,7.27
600827,2024-03-31,8.6
600827,2023-12-31,9.34
600827,2023-09-30,11.23
600827,2023-06-30,13.05
600827,2023-03-31,12.72
600827,2022-12-31,11.83
600827,2022-09-30,9.86
600827,2022-06-30,12.74
600827,2022-03-31,10.45
600827,2021-12-31,12.85
600827,2021-09-30,13.91
600827,2021-06-30,19.24
600827,2021-03-31,16.97
600827,2020-12-31,13.94
600827,2020-09-30,16.26
600827,2020-06-30,13.72
600827,2020-03-31,7.41
600827,2019-12-31,8.53
