Stock Symbol,Date,Stock Price
600847,2024-09-30,9.02
600847,2024-06-30,6.35
600847,2024-03-31,8.36
600847,2023-12-31,11.92
600847,2023-09-30,11.29
600847,2023-06-30,12.21
600847,2023-03-31,12.75
600847,2022-12-31,15.32
600847,2022-09-30,17.3
600847,2022-06-30,17.7
600847,2022-03-31,17.13
600847,2021-12-31,17.07
600847,2021-09-30,8.67
600847,2021-06-30,9.34
600847,2021-03-31,8.52
600847,2020-12-31,9.8
600847,2020-09-30,10.17
600847,2020-06-30,10.75
600847,2020-03-31,10.25
600847,2019-12-31,11.14
