Stock Symbol,Date,Stock Price
600853,2024-09-30,3.58
600853,2024-06-30,3.0352
600853,2024-03-31,3.7273
600853,2023-12-31,4.2216
600853,2023-09-30,4.6665
600853,2023-06-30,4.1464
600853,2023-03-31,4.96
600853,2022-12-31,3.6759
600853,2022-09-30,2.8427
600853,2022-06-30,3.2591
600853,2022-03-31,3.7828
600853,2021-12-31,2.6868
600853,2021-09-30,2.454
600853,2021-06-30,2.3667
600853,2021-03-31,2.6577
600853,2020-12-31,2.6092
600853,2020-09-30,2.5292
600853,2020-06-30,2.5292
600853,2020-03-31,3.068
600853,2019-12-31,2.5145
