Stock Symbol,Date,Stock Price
300118,2024-09-30,13.81
300118,2024-06-30,12.1
300118,2024-03-31,14.49
300118,2023-12-31,17.42
300118,2023-09-30,18.79
300118,2023-06-30,25.1
300118,2023-03-31,27.34
300118,2022-12-31,24.3
300118,2022-09-30,25.28
300118,2022-06-30,28.72
300118,2022-03-31,22.79
300118,2021-12-31,31.79
300118,2021-09-30,18.87
300118,2021-06-30,18.81
300118,2021-03-31,14.32
300118,2020-12-31,27.95
300118,2020-09-30,16.42
300118,2020-06-30,14.34
300118,2020-03-31,10.89
300118,2019-12-31,13.26
