Stock Symbol,Date,Stock Price
603109,2024-09-30,15.0
603109,2024-06-30,13.11
603109,2024-03-31,16.13
603109,2023-12-31,16.04
603109,2023-09-30,15.41
603109,2023-06-30,17.44
603109,2023-03-31,15.87
603109,2022-12-31,13.62
603109,2022-09-30,16.45
603109,2022-06-30,16.71
603109,2022-03-31,18.48
603109,2021-12-31,19.0
603109,2021-09-30,19.82
603109,2021-06-30,15.25
603109,2021-03-31,13.38
603109,2020-12-31,15.54
603109,2020-09-30,17.06
603109,2020-06-30,23.35
603109,2020-03-31,14.47
603109,2019-12-31,17.33
