Stock Symbol,Date,Stock Price
603718,2024-09-30,7.45
603718,2024-06-30,6.14
603718,2024-03-31,9.29
603718,2023-12-31,10.66
603718,2023-09-30,10.72
603718,2023-06-30,9.33
603718,2023-03-31,11.3
603718,2022-12-31,9.71
603718,2022-09-30,9.53
603718,2022-06-30,11.36
603718,2022-03-31,13.27
603718,2021-12-31,15.14
603718,2021-09-30,13.31
603718,2021-06-30,14.74
603718,2021-03-31,16.87
603718,2020-12-31,12.47
603718,2020-09-30,21.3
603718,2020-06-30,18.06
603718,2020-03-31,14.33
603718,2019-12-31,12.66
