Stock Symbol,Date,Stock Price
688081,2024-09-30,11.14
688081,2024-06-30,8.8
688081,2024-03-31,11.17
688081,2023-12-31,17.21
688081,2023-09-30,16.15
688081,2023-06-30,19.17
688081,2023-03-31,15.16
688081,2022-12-31,11.83
688081,2022-09-30,11.6
688081,2022-06-30,14.82
688081,2022-03-31,14.59
688081,2021-12-31,17.94
688081,2021-09-30,17.66
688081,2021-06-30,24.76
688081,2021-03-31,17.36
688081,2020-12-31,21.45
688081,2020-09-30,26.98
688081,2020-06-30,30.31
688081,2020-03-31,27.45
688081,2019-12-31,
