Stock Symbol,Date,Stock Price
600048,2024-09-30,11.03
600048,2024-06-30,8.34
600048,2024-03-31,8.69
600048,2023-12-31,9.43
600048,2023-09-30,12.13
600048,2023-06-30,12.41
600048,2023-03-31,13.02
600048,2022-12-31,13.95
600048,2022-09-30,16.59
600048,2022-06-30,15.54
600048,2022-03-31,15.76
600048,2021-12-31,13.91
600048,2021-09-30,12.49
600048,2021-06-30,10.07
600048,2021-03-31,11.9
600048,2020-12-31,13.23
600048,2020-09-30,13.29
600048,2020-06-30,12.36
600048,2020-03-31,11.78
600048,2019-12-31,12.81
