Stock Symbol,Date,Stock Price
PLC,2024-09-30,24.8
PLC,2024-06-30,26.5
PLC,2024-03-31,33.07
PLC,2023-12-31,29.8
PLC,2023-09-30,32.49
PLC,2023-06-30,36.05
PLC,2023-03-31,32.01
PLC,2022-12-31,21.63
PLC,2022-09-30,25.15
PLC,2022-06-30,21.97
PLC,2022-03-31,41.82
PLC,2021-12-31,35.92
PLC,2021-09-30,34.36
PLC,2021-06-30,22.91
PLC,2021-03-31,23.75
PLC,2020-12-31,24.69
PLC,2020-09-30,19.32
PLC,2020-06-30,11.56
PLC,2020-03-31,8.53
PLC,2019-12-31,8.76
