Stock Symbol,Date,Stock Price
600668,2024-09-30,10.2
600668,2024-06-30,7.85
600668,2024-03-31,9.0
600668,2023-12-31,10.91
600668,2023-09-30,11.24
600668,2023-06-30,11.22
600668,2023-03-31,12.13
600668,2022-12-31,12.41
600668,2022-09-30,10.78
600668,2022-06-30,13.92
600668,2022-03-31,19.18
600668,2021-12-31,17.22
600668,2021-09-30,11.52
600668,2021-06-30,10.87
600668,2021-03-31,12.96
600668,2020-12-31,12.73
600668,2020-09-30,13.81
600668,2020-06-30,13.03
600668,2020-03-31,12.6
600668,2019-12-31,14.12
