Stock Symbol,Date,Stock Price
688018,2024-09-30,117.06
688018,2024-06-30,98.68
688018,2024-03-31,65.57
688018,2023-12-31,72.56
688018,2023-09-30,71.61
688018,2023-06-30,91.5
688018,2023-03-31,87.12
688018,2022-12-31,63.54
688018,2022-09-30,53.77
688018,2022-06-30,79.23
688018,2022-03-31,90.22
688018,2021-12-31,131.89
688018,2021-09-30,145.26
688018,2021-06-30,161.99
688018,2021-03-31,70.07
688018,2020-12-31,102.64
688018,2020-09-30,122.23
688018,2020-06-30,141.98
688018,2020-03-31,131.55
688018,2019-12-31,115.37
