Stock Symbol,Date,Stock Price
002124,2024-09-30,2.39
002124,2024-06-30,2.09
002124,2024-03-31,3.08
002124,2023-12-31,3.63
002124,2023-09-30,4.18
002124,2023-06-30,4.54
002124,2023-03-31,5.8
002124,2022-12-31,6.11
002124,2022-09-30,6.79
002124,2022-06-30,6.72
002124,2022-03-31,8.76
002124,2021-12-31,6.44
002124,2021-09-30,5.96
002124,2021-06-30,7.01
002124,2021-03-31,11.7466
002124,2020-12-31,9.9076
002124,2020-09-30,11.0341
002124,2020-06-30,8.7065
002124,2020-03-31,7.9125
002124,2019-12-31,8.5164
