Stock Symbol,Date,Stock Price
300014,2024-09-30,48.78
300014,2024-06-30,39.92
300014,2024-03-31,38.64
300014,2023-12-31,41.64
300014,2023-09-30,44.52
300014,2023-06-30,59.7
300014,2023-03-31,68.59
300014,2022-12-31,86.51
300014,2022-09-30,83.26
300014,2022-06-30,95.81
300014,2022-03-31,79.27
300014,2021-12-31,116.13
300014,2021-09-30,97.31
300014,2021-06-30,102.12
300014,2021-03-31,73.83
300014,2020-12-31,80.06
300014,2020-09-30,48.63
300014,2020-06-30,47.14
300014,2020-03-31,29.96
300014,2019-12-31,25.86
