Stock Symbol,Date,Stock Price
603883,2024-09-30,17.04
603883,2024-06-30,18.0
603883,2024-03-31,21.89
603883,2023-12-31,21.81
603883,2023-09-30,18.65
603883,2023-06-30,21.4
603883,2023-03-31,26.84
603883,2022-12-31,29.02
603883,2022-09-30,23.01
603883,2022-06-30,24.29
603883,2022-03-31,19.65
603883,2021-12-31,26.83
603883,2021-09-30,25.43
603883,2021-06-30,28.62
603883,2021-03-31,36.98
603883,2020-12-31,33.92
603883,2020-09-30,44.79
603883,2020-06-30,38.41
603883,2020-03-31,29.91
603883,2019-12-31,24.61
