Stock Symbol,Date,Stock Price
600703,2024-09-30,12.46
600703,2024-06-30,11.72
600703,2024-03-31,12.11
600703,2023-12-31,13.82
600703,2023-09-30,15.38
600703,2023-06-30,17.15
600703,2023-03-31,21.01
600703,2022-12-31,17.07
600703,2022-09-30,17.39
600703,2022-06-30,24.34
600703,2022-03-31,23.55
600703,2021-12-31,37.19
600703,2021-09-30,31.38
600703,2021-06-30,31.58
600703,2021-03-31,22.94
600703,2020-12-31,26.61
600703,2020-09-30,24.07
600703,2020-06-30,24.63
600703,2020-03-31,18.79
600703,2019-12-31,18.02
