Stock Symbol,Date,Stock Price
DCL,2024-09-30,26.45
DCL,2024-06-30,28.7
DCL,2024-03-31,24.1
DCL,2023-12-31,25.0
DCL,2023-09-30,22.65
DCL,2023-06-30,24.0
DCL,2023-03-31,22.95
DCL,2022-12-31,24.5
DCL,2022-09-30,23.85
DCL,2022-06-30,25.1
DCL,2022-03-31,35.2
DCL,2021-12-31,39.8
DCL,2021-09-30,35.8
DCL,2021-06-30,46.0
DCL,2021-03-31,29.0
DCL,2020-12-31,25.2
DCL,2020-09-30,19.4
DCL,2020-06-30,20.55
DCL,2020-03-31,18.0
DCL,2019-12-31,28.0
