Stock Symbol,Date,Stock Price
000021,2024-09-30,16.53
000021,2024-06-30,15.12
000021,2024-03-31,13.66
000021,2023-12-31,16.07
000021,2023-09-30,17.06
000021,2023-06-30,19.68
000021,2023-03-31,16.46
000021,2022-12-31,10.53
000021,2022-09-30,10.34
000021,2022-06-30,11.46
000021,2022-03-31,11.02
000021,2021-12-31,15.39
000021,2021-09-30,13.65
000021,2021-06-30,18.6
000021,2021-03-31,18.42
000021,2020-12-31,18.31
000021,2020-09-30,19.87
000021,2020-06-30,21.0
000021,2020-03-31,16.51
000021,2019-12-31,11.7
