Stock Symbol,Date,Stock Price
300460,2024-09-30,12.36
300460,2024-06-30,8.53
300460,2024-03-31,9.29
300460,2023-12-31,12.26
300460,2023-09-30,11.8
300460,2023-06-30,11.18
300460,2023-03-31,11.93
300460,2022-12-31,11.29
300460,2022-09-30,9.24
300460,2022-06-30,12.64
300460,2022-03-31,14.74
300460,2021-12-31,19.79
300460,2021-09-30,19.48
300460,2021-06-30,23.46
300460,2021-03-31,15.69
300460,2020-12-31,15.64
300460,2020-09-30,12.27
300460,2020-06-30,11.91
300460,2020-03-31,10.17
300460,2019-12-31,11.64
