Stock Symbol,Date,Stock Price
300280,2024-09-30,18.0
300280,2024-06-30,15.24
300280,2024-03-31,41.67
300280,2023-12-31,42.73
300280,2023-09-30,34.71
300280,2023-06-30,47.76
300280,2023-03-31,22.76
300280,2022-12-31,16.36
300280,2022-09-30,16.31
300280,2022-06-30,23.01
300280,2022-03-31,27.97
300280,2021-12-31,33.13
300280,2021-09-30,26.96
300280,2021-06-30,36.47
300280,2021-03-31,52.09
300280,2020-12-31,50.4
300280,2020-09-30,49.68
300280,2020-06-30,49.17
300280,2020-03-31,26.15
300280,2019-12-31,16.26
