Stock Symbol,Date,Stock Price
300592,2024-09-30,13.96
300592,2024-06-30,11.43
300592,2024-03-31,13.39
300592,2023-12-31,17.19
300592,2023-09-30,18.64
300592,2023-06-30,18.89
300592,2023-03-31,17.02
300592,2022-12-31,10.51
300592,2022-09-30,9.88
300592,2022-06-30,10.34
300592,2022-03-31,10.49
300592,2021-12-31,12.99
300592,2021-09-30,13.26
300592,2021-06-30,18.45
300592,2021-03-31,12.72
300592,2020-12-31,12.78
300592,2020-09-30,14.0
300592,2020-06-30,9.78
300592,2020-03-31,7.22
300592,2019-12-31,8.0
