Stock Symbol,Date,Stock Price
603703,2024-09-30,10.22
603703,2024-06-30,10.02
603703,2024-03-31,10.99
603703,2023-12-31,12.79
603703,2023-09-30,11.03
603703,2023-06-30,11.32
603703,2023-03-31,10.72
603703,2022-12-31,10.16
603703,2022-09-30,9.33
603703,2022-06-30,12.33
603703,2022-03-31,13.58
603703,2021-12-31,16.56
603703,2021-09-30,9.09
603703,2021-06-30,9.06
603703,2021-03-31,9.45
603703,2020-12-31,8.86
603703,2020-09-30,7.65
603703,2020-06-30,9.32
603703,2020-03-31,12.69
603703,2019-12-31,10.86
