Stock Symbol,Date,Stock Price
CTS,2024-09-30,40.7
CTS,2024-06-30,38.55
CTS,2024-03-31,38.5
CTS,2023-12-31,28.3
CTS,2023-09-30,28.9
CTS,2023-06-30,21.5
CTS,2023-03-31,16.75
CTS,2022-12-31,12.65
CTS,2022-09-30,16.45
CTS,2022-06-30,11.78
CTS,2022-03-31,26.0
CTS,2021-12-31,33.16
CTS,2021-09-30,19.39
CTS,2021-06-30,16.6
CTS,2021-03-31,11.84
CTS,2020-12-31,11.3
CTS,2020-09-30,5.35
CTS,2020-06-30,5.22
CTS,2020-03-31,3.79
CTS,2019-12-31,5.29
