Stock Symbol,Date,Stock Price
603336,2024-09-30,3.99
603336,2024-06-30,3.01
603336,2024-03-31,4.18
603336,2023-12-31,5.11
603336,2023-09-30,5.1
603336,2023-06-30,5.03
603336,2023-03-31,4.9129
603336,2022-12-31,5.2364
603336,2022-09-30,4.5066
603336,2022-06-30,4.8076
603336,2022-03-31,5.7255
603336,2021-12-31,5.8759
603336,2021-09-30,5.1913
603336,2021-06-30,5.3869
603336,2021-03-31,5.3461
603336,2020-12-31,6.0762
603336,2020-09-30,6.4211
603336,2020-06-30,6.9039
603336,2020-03-31,8.7643
603336,2019-12-31,6.8802
