Stock Symbol,Date,Stock Price
300194,2024-09-30,4.75
300194,2024-06-30,3.74
300194,2024-03-31,3.7722
300194,2023-12-31,4.3253
300194,2023-09-30,4.3055
300194,2023-06-30,3.8315
300194,2023-03-31,3.9125
300194,2022-12-31,3.5125
300194,2022-09-30,3.2881
300194,2022-06-30,3.6588
300194,2022-03-31,4.5662
300194,2021-12-31,4.9955
300194,2021-09-30,4.0784
300194,2021-06-30,4.4784
300194,2021-03-31,4.1777
300194,2020-12-31,4.7566
300194,2020-09-30,5.3934
300194,2020-06-30,5.1232
300194,2020-03-31,5.6307
300194,2019-12-31,5.2961
