Stock Symbol,Date,Stock Price
600795,2024-09-30,5.3701
600795,2024-06-30,5.8122
600795,2024-03-31,4.9001
600795,2023-12-31,4.0365
600795,2023-09-30,3.5203
600795,2023-06-30,3.5691
600795,2023-03-31,3.5412
600795,2022-12-31,3.9792
600795,2022-09-30,3.7928
600795,2022-06-30,3.6437
600795,2022-03-31,2.3484
600795,2021-12-31,2.9541
600795,2021-09-30,3.0286
600795,2021-06-30,2.2272
600795,2021-03-31,2.0989
600795,2020-12-31,2.0622
600795,2020-09-30,1.8514
600795,2020-06-30,1.6508
600795,2020-03-31,1.8114
600795,2019-12-31,2.088
