Stock Symbol,Date,Stock Price
002925,2024-09-30,13.67
002925,2024-06-30,12.55
002925,2024-03-31,15.11
002925,2023-12-31,18.61
002925,2023-09-30,17.56
002925,2023-06-30,18.54
002925,2023-03-31,19.16
002925,2022-12-31,15.19
002925,2022-09-30,17.22
002925,2022-06-30,19.78
002925,2022-03-31,21.49
002925,2021-12-31,29.83
002925,2021-09-30,29.54
002925,2021-06-30,34.11
002925,2021-03-31,32.56
002925,2020-12-31,32.69
002925,2020-09-30,29.53
002925,2020-06-30,29.43
002925,2020-03-31,22.63
002925,2019-12-31,21.9
